date,year,month,state,type,source,mwh,,,
May-06,2006,5,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,70735,,,
May-06,2006,5,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3039296,,,
May-06,2006,5,US-TOTAL,Total Electric Power Industry,Geothermal,1095602,,,
May-06,2006,5,US-TOTAL,Total Electric Power Industry,Other Biomass,1371355,,,
May-06,2006,5,US-TOTAL,Total Electric Power Industry,Pumped Storage,-444378,,,
May-06,2006,5,US-TOTAL,Total Electric Power Industry,Other,1119442,,,
May-06,2006,5,US-TOTAL,Total Electric Power Industry,Total,330615570,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Coal,169693478,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Petroleum,5766446,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Natural Gas,81060210,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Other Gases,1167067,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Nuclear,68391472,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,29757284,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Wind,2051766,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,69702,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3133770,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Geothermal,1199177,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Other Biomass,1328039,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Pumped Storage,-423163,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Other,1064550,,,
Jun-06,2006,6,US-TOTAL,Total Electric Power Industry,Total,364259798,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Coal,187820872,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Petroleum,7002078,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Natural Gas,108093514,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Other Gases,1267284,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Nuclear,72186494,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,25439392,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Wind,1955064,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,61656,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3444309,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Geothermal,1261352,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Other Biomass,1399065,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Pumped Storage,-637767,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Other,1127479,,,
Jul-06,2006,7,US-TOTAL,Total Electric Power Industry,Total,410420793,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Coal,189454930,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Petroleum,8359695,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Natural Gas,106591666,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Other Gases,1291592,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Nuclear,72016095,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,21728354,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Wind,1655187,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,82993,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3477913,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Geothermal,1288959,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Other Biomass,1388888,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Pumped Storage,-694881,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Other,1121146,,,
Aug-06,2006,8,US-TOTAL,Total Electric Power Industry,Total,407762536,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Coal,161590354,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Petroleum,4645372,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Natural Gas,72673348,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Other Gases,1152884,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Nuclear,66642327,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,17201461,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Wind,1879144,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,53990,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3260169,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Geothermal,1219458,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Other Biomass,1307632,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Pumped Storage,-628940,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Other,1058121,,,
Sep-06,2006,9,US-TOTAL,Total Electric Power Industry,Total,332055321,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Coal,161389659,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Petroleum,4892610,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Natural Gas,70640039,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Other Gases,1185392,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Nuclear,57509306,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,17055177,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Wind,2442130,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,32283,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3212569,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Geothermal,1275227,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Other Biomass,1332484,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Pumped Storage,-506995,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Other,1107210,,,
Oct-06,2006,10,US-TOTAL,Total Electric Power Industry,Total,321567091,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Coal,159439517,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Petroleum,4746863,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Natural Gas,53439693,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Other Gases,1064601,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Nuclear,61392321,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,20271723,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Wind,2540489,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,15686,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3181931,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Geothermal,1207438,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Other Biomass,1358822,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Pumped Storage,-552544,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Other,1052287,,,
Nov-06,2006,11,US-TOTAL,Total Electric Power Industry,Total,309158826,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Coal,173508951,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Petroleum,4570461,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Natural Gas,56128186,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Other Gases,1068348,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Nuclear,70489681,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,21595951,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Wind,2471690,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,2713,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3357661,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Geothermal,1290052,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Other Biomass,1382411,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Pumped Storage,-667323,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Other,1084463,,,
Dec-06,2006,12,US-TOTAL,Total Electric Power Industry,Total,336283246,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Coal,175739438,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Petroleum,5994168,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Natural Gas,61474532,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Other Gases,1154119,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Nuclear,74006184,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,26044711,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Wind,2452315,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,12842,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3536108,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Geothermal,1295617,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Other Biomass,1370712,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Pumped Storage,-571563,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Other,1021913,,,
Jan-07,2007,1,US-TOTAL,Total Electric Power Industry,Total,353531095,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Coal,163602813,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Petroleum,8883674,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Natural Gas,57622071,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Other Gases,981405,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Nuclear,65224794,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,18566633,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Wind,2519793,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,19244,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3015127,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Geothermal,1122490,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Other Biomass,1200213,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Pumped Storage,-446964,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Other,919101,,,
Feb-07,2007,2,US-TOTAL,Total Electric Power Industry,Total,323230395,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Coal,159811074,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Petroleum,5415643,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Natural Gas,56203821,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Other Gases,1233891,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Nuclear,64305153,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,24163456,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Wind,3047092,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,48488,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3105695,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Geothermal,1204130,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Other Biomass,1373070,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Pumped Storage,-458170,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Other,1017899,,,
Mar-07,2007,3,US-TOTAL,Total Electric Power Industry,Total,320471243,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Coal,146249541,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Petroleum,5080290,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Natural Gas,60152848,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Other Gases,1163092,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Nuclear,57301424,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,23890583,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Wind,3171703,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,54464,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3055239,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Geothermal,1157975,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Other Biomass,1253621,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Pumped Storage,-373845,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Other,972129,,,
Apr-07,2007,4,US-TOTAL,Total Electric Power Industry,Total,303129064,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Coal,157513281,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Petroleum,4873443,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Natural Gas,66469701,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Other Gases,1174573,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Nuclear,65024555,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,26046976,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Wind,2952341,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,84192,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3081027,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Geothermal,1154708,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Other Biomass,1348720,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Pumped Storage,-546955,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Other,1026196,,,
May-07,2007,5,US-TOTAL,Total Electric Power Industry,Total,330202758,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Coal,173512884,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Petroleum,5777045,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Natural Gas,81511451,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Other Gases,1153691,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Nuclear,68923074,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,22816608,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Wind,2620416,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,84458,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3213441,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Geothermal,1238178,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Other Biomass,1392436,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Pumped Storage,-522707,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Other,1033903,,,
Jun-07,2007,6,US-TOTAL,Total Electric Power Industry,Total,362754877,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Coal,185053788,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Petroleum,5493795,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Natural Gas,97482676,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Other Gases,1154127,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Nuclear,72738535,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,22477761,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Wind,2158372,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,85793,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3433635,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Geothermal,1250382,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Other Biomass,1443056,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Pumped Storage,-594694,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Other,1049206,,,
Jul-07,2007,7,US-TOTAL,Total Electric Power Industry,Total,393226432,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Coal,190134816,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Petroleum,7186621,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Natural Gas,121338427,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Other Gases,1131650,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Nuclear,72750910,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,19940551,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Wind,2699365,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,75163,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3426035,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Geothermal,1254578,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Other Biomass,1439539,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Pumped Storage,-650678,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Other,1069682,,,
Aug-07,2007,8,US-TOTAL,Total Electric Power Industry,Total,421796659,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Coal,169391273,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Petroleum,4935786,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Natural Gas,88531615,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Other Gases,1119735,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Nuclear,67578578,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,14742534,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Wind,2866722,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,68212,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3289762,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Geothermal,1217726,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Other Biomass,1400205,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Pumped Storage,-743432,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Other,995197,,,
Sep-07,2007,9,US-TOTAL,Total Electric Power Industry,Total,355393912,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Coal,162234356,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Petroleum,4746874,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Natural Gas,78358024,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Other Gases,1133549,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Nuclear,61689542,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,14796434,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Wind,3376540,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,49233,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3245601,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Geothermal,1264546,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Other Biomass,1425648,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Pumped Storage,-760235,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Other,1055304,,,
Oct-07,2007,10,US-TOTAL,Total Electric Power Industry,Total,332615416,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Coal,159382455,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Petroleum,3136467,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Natural Gas,60636799,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Other Gases,1031212,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Nuclear,64899278,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,15682053,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Wind,3095036,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,24302,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3273318,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Geothermal,1210973,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Other Biomass,1425131,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Pumped Storage,-661727,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Other,967246,,,
Nov-07,2007,11,US-TOTAL,Total Electric Power Industry,Total,314102543,,,
Dec-07,2007,12,US-TOTAL,Total Electric Power Industry,Coal,173829866,,,
